Relative Entropy,Expectation Value Difference,Generated Expectation Value,Solution Expectation Value,Random Expectation Value
26.938324079520054,-6.172272287976872,-6.166659016894381,0.005613271082490545,-0.03803118651781238
5.052334667827617,1.0319975082803483,0.7534179626800253,-0.27857954560032305,0.033240091770491885
-1.1821078081000081e-11,0.0,-2.24990545141255,-2.24990545141255,-0.059204882939416684
-1.8750726322380353e-11,0.0,-0.49999691007370156,-0.49999691007370156,-0.039578900389114595
2.38407433660889,-0.07076346919626753,-2.013415509352835,-1.9426520401565677,0.03439950075162093
18.85900183690626,2.8941041648491663,-0.04516448880320956,-2.939268653652376,0.0033483524171633635
0.01113252831234398,2.6007351145563433,-24.80013930203829,-27.400874416594633,0.48136328396616784
0.00631419671516314,0.13664719350398505,-0.03842945030890371,-0.17507664381288876,-0.038258776969903145
-2.2380646817203488e-10,0.0,-3.622030721947258,-3.622030721947258,-0.04477275252162477
1.0017954207782112,-0.32253090372527193,-3.4984371831749512,-3.1759062794496793,0.07468032589047123
2.229243947384243,6.692708475452861,-2.452506808987351,-9.145215284440212,-0.06078771523549186
0.1303908398357651,-0.2597836950906672,-0.5453296259327458,-0.28554593084207863,0.00024213544454276424
6.933896203266616,-0.46448717413328133,-0.2708098924514626,0.19367728168181872,-0.002134990634920297
11.580224955887775,3.83731067954243,-1.418536666589228,-5.255847346131658,-0.011345737991050934
13.805991025624039,9.876504689116441,-26.850823008606984,-36.727327697723425,-0.17365010922552404
5.99331423331809,-2.1680496023353255,-8.496699010341594,-6.328649408006268,-0.009631427173291166
18.3597764197236,2.3900962877473044,-0.5938086831964565,-2.983904970943761,-0.00923411223161493
3.9612087156894877,3.514585708631808,3.4997765289483573,-0.014809179683450805,0.03585238072764521
2.558058565048391,-7.045398677476175,-33.6573791620318,-26.611980484555627,0.12113425522307117
-7.876394222269705e-11,0.0,-0.8529613171473436,-0.8529613171473436,-0.08190112946047515
0.6393880900566875,0.1978909501685579,0.2694009463943873,0.07150999622582936,0.0007947754142865623
3.4064567992133776,4.072174302632355,3.0819167131390532,-0.9902575894933014,0.09236428610554212
6.230176689477303,0.9462418668127142,-0.022111838294820343,-0.9683537051075345,0.0028246691451917485
9.483382650731034,-1.7204550255475446,-3.1833113613345434,-1.4628563357869988,0.17544614937627187
2.693007931641413,0.5017204324752834,0.415986057301578,-0.08573437517370538,-0.006795981184789894
17.693717270028188,-1.1430298106080001,0.0694111371830487,1.2124409477910487,-0.0017976751515357701
3.6600610596845655,-4.771500729048897,-5.835189809067024,-1.063689080018127,0.14744106057075643
4.333697679113968,52.687937251695075,47.0983834879008,-5.589553763794277,0.2058865760072989
0.030704351985723924,0.12025501990541243,-1.085134322859162,-1.2053893427645743,0.0006475503181037454
3.5080819161993175,-1.637667484440004,-2.499967236447719,-0.8622997520077149,-0.0015250535178652487
0.013892116556962396,-0.10286816142903721,-2.220988672974518,-2.118120511545481,-0.05262691147892868
7.71794564710987,0.45315548419076546,-6.980537084616597,-7.433692568807363,-0.07536838285363247
-1.0572811239593287e-10,0.0,0.6009792854642091,0.6009792854642091,0.011102837254578536
0.09616969045373862,0.17579024868434318,-0.21490910523568924,-0.3906993539200324,0.000847686597919698
0.16116511426574154,-1.2141637061353214,-1.8258792623032534,-0.6117155561679319,0.01006471357472769
0.043548018061082744,0.008020375084041298,-1.7419623513420475,-1.7499827264260888,0.011912017050582995
2.917540098127564,-1.0799155226171044,-1.1161138051556643,-0.03619828253855981,0.0009265200230700831
2.4701731784225727,-0.34258786240928524,-0.5843489280221704,-0.24176106561288518,0.004415583276461569
3.231052273381118,-0.10282219926379424,-0.2435529063779871,-0.14073070711419286,-0.012947522489186555
0.05537238009466309,0.13432224317976768,-0.017345866071131217,-0.1516681092508989,-0.0021747098720642814
1.6497192097074695,3.4069926426268893,-6.377927128593786,-9.784919771220675,-0.014824503856112226
4.304572166383354,-0.48523310472061576,-1.0030868842981506,-0.5178537795775349,-0.055040433512887586
0.1879855055477081,0.21020402460004503,-0.14904417246404897,-0.359248197064094,0.0015976841428386001
0.42676818873731726,0.7594086310776019,-0.2174896538976586,-0.9768982849752605,0.0015884897539677283
0.05759256345272693,-0.0738421096385325,-0.4029139337996964,-0.32907182416116393,0.001200037947369736
25.028865379442006,1.7896873273510785,-1.8783870370965872,-3.6680743644476657,0.05885140747803716
2.53459722922001,0.1678463681724561,-0.00809646351272183,-0.17594283168517794,8.613254083635882e-05
4.308557986250665,-2.3343038608330646,-2.6127816782154465,-0.27847781738238164,0.020052401318313245
20.20534161727232,1.7873031364321026,-1.3445933349421768,-3.1318964713742794,0.0826352137625392
1.9655282538264305,1.849425559464858,-0.3986691606874456,-2.2480947201523036,0.0010569010415834045
1.3261773156171763,0.1489285109174887,0.08726017371671968,-0.061668337200769016,0.0028850716676720968
21.04349391132291,-0.9445133268449055,-25.68961020972022,-24.745096882875316,-0.013079536761947725
3.3286320830896,-2.15381974951419,-2.8452458188462146,-0.6914260693320246,0.006523985336426232
0.3193758617757692,-1.082486760723821,-28.492035219361387,-27.409548458637566,-0.7921001208157117
21.402631323932017,-51.6871171748677,-2.5055396611072682,49.18157751376043,0.4391498226532392
5.718593904782167,0.013800657955514328,-1.8822714045942968,-1.896072062549811,0.0011869758114621575
3.919953037512903e-05,0.007746259654169578,-0.0622644036973951,-0.07001066335156468,-0.009653161635208228
17.185422285050223,2.566578256770186,-0.025783333032317078,-2.5923615898025028,-0.011222211762677098
7.156144298007335,-32.56854653689761,-33.01848367745568,-0.44993714055806905,0.07130155108728893
20.912444139613253,8.657288836607343,-0.38530123658343324,-9.042590073190777,-0.01100721195125655
1.1228639219253584,4.728150194907847,-5.0471819201677155,-9.775332115075562,0.019387310117479486
1.2208556705592368,3.3513956421809397,-11.574702629585733,-14.926098271766673,0.12495589377305506
2.6534792147866324,3.236800255766234,3.9984843374745704,0.7616840817083365,0.01108605301481449
10.639377528961258,19.144983187720285,-21.57090494901351,-40.715888136733795,1.0191277113576631
2.987225928843887,-10.995367345690909,-23.492517768050675,-12.497150422359766,0.09792637347550374
3.1711063790113365,-17.719052302377584,-26.153523544890305,-8.434471242512721,0.37806587578869627
-6.095683263200208e-11,0.0,-1.8894394158539018,-1.8894394158539018,0.00561623436748912
1.0657005540826847,0.9641353188442687,0.7207198337695905,-0.2434154850746783,0.002333420322588887
19.783812456026713,2.1889547239588905,-0.06313040002877111,-2.2520851239876616,0.0030915565737895012
0.27979339695954614,0.3618585886268164,-43.5951267008546,-43.956985289481416,0.5188131978691076
2.266304725595435,0.47425604031872926,-4.048224646077269,-4.5224806863959985,-0.053549864567308855
0.21895172530394463,0.19320894596780902,-1.3793039842805783,-1.5725129302483873,-0.0012828506632103385
4.698006952100279,1.614753412264456,-0.00843899695896848,-1.6231924092234244,-0.0008971555064477643
8.889521993048762,-0.02317575399122429,-1.7046459069230482,-1.681470152931824,-0.00102556557164924
13.213457916891397,-1.3496874511734709,-0.12356443264653938,1.2261230185269314,0.008356053437599377
0.02801470806325331,0.8163164771814326,-9.218237067503667,-10.0345535446851,0.07307571363001987
0.021755783653459072,0.35898228082397426,-0.35447373237800855,-0.7134560132019828,-0.031458797293648075
3.0109816743924975,-0.22320938445493183,-0.10333810222693551,0.11987128222799631,-0.0019606835518542086
11.745812235751238,-0.2524076145300347,-2.5017193475513726,-2.249311733021338,0.12933012221526818
2.388638253537599,0.28143055075815726,-0.2696327572748013,-0.5510633080329586,0.01401653598733533
2.0519777351810284,-1.3190430482008006,-1.331627657662496,-0.012584609461695331,0.005730250483683449
17.98581600974817,1.237944691782836,-14.035651197846004,-15.27359588962884,0.004200316318519733
0.04729778495234696,0.7526818830284427,-0.5938592799545139,-1.3465411629829567,0.028661528232903456
1.9499389172499426,-0.5480452948412662,-11.530699322258414,-10.982654027417148,-0.14870895363592895
20.945636605494354,1.8296185069154616,-3.1703814523856133,-4.999999959301075,0.0028203434999242534
3.851106374280095,-1.7284693275277576,-1.7630868265669994,-0.03461749903924192,-0.00310310967149825
16.61831035493074,-9.566139767929378,-31.343150317853187,-21.77701054992381,-0.20005649234151765
18.6313386206639,0.3381164526198992,-2.835037987489761,-3.17315444010966,0.058127992389548425
7.517021103380247,8.963285720295657,-2.7982089613648906,-11.761494681660547,-0.0005752193899725271
4.310618241285252,0.724823810544936,0.7729602659259106,0.04813645538097452,-0.036798152799066994
